created_at,created_at,PM1.0_CF1_ug/m3,PM2.5_CF1_ug/m3,PM10.0_CF1_ug/m3,UptimeMinutes,RSSI_dbm,Temperature_F,Humidity_%,PM2.5_ATM_ug/m3,>=0.3um/dl,>=0.5um/dl,>1.0um/dl,>=2.5um/dl,>=5.0um/dl,>=10.0um/dl,PM1.0_ATM_ug/m3,PM10_ATM_ug/m3
2021-05-03 00:00:00+00:00,2021-05-03 00:00:00+00:00,7.518888888888888,10.215185185185184,11.04574074074074,35750.0,-79.03,73.5,100.0,9.865185185185187,2564.995,409.60314814814814,19.650000000000002,2.2466666666666666,0.8833333333333334,0.76,7.236296296296296,10.882037037037035
2021-05-04 00:00:00+00:00,2021-05-04 00:00:00+00:00,13.107777777777777,17.69037037037037,18.851481481481482,37190.0,-74.4,70.03,100.0,16.99037037037037,2289.5366666666664,672.8462962962963,22.18,2.4933333333333336,0.9766666666666668,0.485,12.542592592592593,18.524074074074072
2021-05-05 00:00:00+00:00,2021-05-05 00:00:00+00:00,3.57,4.74,5.39,38631.0,-76.87,69.27,100.0,4.74,995.57,233.8,24.71,2.74,1.07,0.21,3.57,5.39
2021-05-06 00:00:00+00:00,2021-05-06 00:00:00+00:00,1.15,4.35,7.83,40071.0,-77.4,74.43,100.0,4.35,412.45,125.1,41.8,5.965,3.0575,0.52,1.15,7.83
2021-05-07 00:00:00+00:00,2021-05-07 00:00:00+00:00,1.4,3.76,5.98,41510.0,-79.0,75.27,100.0,3.76,439.49,130.93,34.86,9.19,1.76875,0.30000000000000004,1.4,5.98
2021-05-08 00:00:00+00:00,2021-05-08 00:00:00+00:00,1.99,2.7,3.01,42951.0,-76.47,75.9,100.0,2.7,519.59,152.49,15.69,1.37,0.48,0.08,1.99,3.01
2021-05-09 00:00:00+00:00,2021-05-09 00:00:00+00:00,4.11,5.55,5.98,44391.0,-76.0,74.07,100.0,5.55,835.85,245.26,31.93,2.46,0.62,0.09,4.11,5.98
2021-05-10 00:00:00+00:00,2021-05-10 00:00:00+00:00,6.35,8.28,8.73,45831.0,-75.17,73.93,100.0,8.28,1231.91,359.01,43.04,2.88,0.74,0.17,6.35,8.73
2021-05-11 00:00:00+00:00,2021-05-11 00:00:00+00:00,1.39,2.01,2.36,47271.0,-72.0,75.07,100.0,2.01,429.86,123.48,13.27,1.43,0.59,0.09,1.39,2.36
2021-05-12 00:00:00+00:00,2021-05-12 00:00:00+00:00,0.1,0.55,1.11,48709.0,-75.7,72.23,100.0,0.55,176.67,51.64,9.37,2.24,0.83,0.21,0.1,1.11
2021-05-13 00:00:00+00:00,2021-05-13 00:00:00+00:00,1.71,2.33,2.6,50150.0,-76.73,71.67,100.0,2.33,480.82,139.36,12.23,1.31,0.41,0.12,1.71,2.6
2021-05-14 00:00:00+00:00,2021-05-14 00:00:00+00:00,0.0,0.07,0.28,51590.0,-78.63,68.97,71.07,0.07,125.94,34.07,4.1,0.95,0.45,0.1,0.0,0.28
2021-05-15 00:00:00+00:00,2021-05-15 00:00:00+00:00,9.27,9.5,9.72,53031.0,-78.33,68.33,79.53,9.4,163.09,627.6,4.39,0.89,0.34,0.06,8.5,9.72
2021-05-16 00:00:00+00:00,2021-05-16 00:00:00+00:00,0.17,0.62,0.89,54471.0,-77.97,62.13,73.67,0.62,200.24,58.62,8.69,1.34,0.51,0.08,0.17,0.89
